text,label
live entertainment and the organ wall is just so cool .,1
then they make an appointment with me and do n't show up for it.,0
it was a very nice and laid back atmosphere .,1
my meal was $ _num_ for a fillet they cook .,0
staff was great !,1
"all noodle , no filler .",0
should n't they all be ready at the same time .,0
do n't think i 'll be coming back here .,0
i would never recommend or refer anyone here .,0
ordered from here tonight .,0
the place itself needs to be remodeled .,0
the fire alarm is missing the battery .,0
the bread itself was also good .,1
i am a huge fan of the tap house .,1
they even serve the pita warm !,1
hell no !,0
"every step of the way , the staff was accommodating and professional .",1
the side dishes were all suck !,0
favorite restaurant in az .,1
i gave this place two stars because _num_ ) the new policies suck .,0
"slowest denny 's i have ever been to , and the place was filthy .",0
he refused saying they did do work .,0
our ketchup bottle was empty .,0
i 'll be back to this location again !,1
we love this restaurant !,1
the atmosphere was perfect for us too .,1
it was quite easy to sign up on their website .,1
"screw this , there has got to be a better place .",0
what a great night of good food and fantastic service .,1
worst dining experience in years !,0
he made me look like i was lying .,0
it comes with beans and rice .,1
this time the guy who answered apparently had trouble finding our reservation .,0
a solid establishment !,1
super spacious and clean rooms .,1
terrible experience .,0
this place was good ... all the food was fresh and a fast served !,1
best breakfast i have had at a restaurant .,1
she said the spa chair massage felt so good .,1
this is by far the worst roberto 's in the area .,0
no customer service skills and food was ok .,0
ate there last night with a group of friends .,0
it had tons of flavor and was actually spicy !,1
"delicious , pretty cheap and fast .",1
i have never left a business as angry and offended as i was here .,0
"whatever , i could use the exercise .",0
they are located near the stratosphere and worth the trip .,1
dr. thomas is excellent .,1
found this place on yelp .,1
always good .,1
_num_ stars .,0
cool place .,1
nice & cozy place .,1
no hot towels or hot stones .,0
highly recommend them .,1
i would not recommend this place .,0
"also , the pricing is not correct in the menu pic on this site .",0
the chocolate cake was unremarkable .,0
it was fabulous !,1
the food is authentic and everything is not covered with hot melted cheese .,1
i will most def be back to this spot !,1
i will now travel _num_ more miles further to shop at home depot .,0
"first time , and such a great experience !",1
it was $ _num_ .,0
everything was great .,1
probably the best on campus .,1
i 'm not gon na come again worst service ever !,0
not only are all the staff wonderful .,1
place looks great inside ; nice and clean .,1
their song selection and great personalities are second to none !,1
so suck it up and drive down there !,1
the service was amazing and the quality of the work was second to none !,1
_num_ .,0
they also have a great wine selection that is worth checking out .,1
_num_ star .,0
great service !,1
food was good .,1
fantastic and authentic food from a local small business .,1
when i first move to charlotte _num_ years ago this apartment complex was great .,0
the cafe in sunset is easily the best of the henderson area .,1
great service with knowledgeable and accurate diagnosis !,1
i will be back for sure !,1
same same and all good .,1
"love is n't the word , it 's more like an obsession !",1
"yes , but probably just for take-out .",0
the food is amazing !,1
next time i 'll drive and extra mile on my flat .,0
amazing service .,1
"that 's not called a gift certificate , that is a coupon .",0
"very friendly staff , first time at this branch .",1
some of the dishes are a bit pricey but well worth it .,1
food is very filling .,1
my steak came out and was not cooked the way i asked .,0
she comes back out the kitchen and says they are making it now .,0
"apparently , the restaurant was n't as busy so the servers cut themselves .",0
we were at the airport _num_ hours before our flight .,0
we went _num_ minutes after their opening time .,0
i was angry at my salad and the slower service .,0
very nice staff and they help you and genuinely care here .,1
they were very professional and a pleasure to deal with !,1
everyone here is always nice .,1
the food was really good .,1
wonderful church i 've ever been to !,1
they refused to even discount replacing it .,0
best sushi in town !,1
potstickers are recommended .,1
),1
awesome food and service .,1
"my first repair here , but will definitely utilize them again .",1
"and i guess that 's all there needs to be , eh ?",0
they are stupid .,0
cash price _num_ ) .,0
i definitely recommend taking any phone issues to this store .,1
worth the drive if you know the difference between average and very good italian .,1
but it really is n't on the strip .,0
really a gem .,1
amazing !,1
"trash can was full , restaurant was n't real clean .",0
a hidden gem right in the middle of town !,1
their staff is attentive and listens if you have a problem .,1
"umm , are n't dealerships supposed to be the highest ?",0
"every single employee here is always happy , nice and friendly .",1
we had a great visit .,1
it was nice to find a great to go place .,1
perfect meal for nostalgia .,1
pretty good wine and beer selection .,1
i went there once and had a horrible waitress .,0
altogether a wonderful experience when you need your best friend taken care of .,1
i enjoyed marina and will be going back .,1
if i could give negative _num_ stars i would .,0
oh and there sweet tea is heavenly !,1
our driver and tour guide were both fantastic - very personable and engaging .,1
went back and asked for guac because they forgot it and they refused .,0
great location in scottsdale .,1
